ID	CN	EN	RU_TRANSLATION
430	<Assistant_Title1>【内搭】</>\n<Assistant_Title2>描述：</>默认时装\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Inner Wear】</>\n<Assistant_Title2>Description: </>Default outfit.\n<Assistant_Title2>Usage: </>You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
431	<Assistant_Title1>【初晓】</>\n<Assistant_Title2>描述：</>默认展台场景\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【First Dawn】</>\n<Assistant_Title2>Description: </>Default display stand scene\n<Assistant_Title2>Usage: </>You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
432	<Assistant_Title1>【初晴日】</>\n<Assistant_Title2>描述：</>七日任务最终奖励时装\n<Assistant_Title2>使用：</>使用后获得初晴日套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>七日任务</>获取	<Assistant_Title1> [First Clear Day] </>\n<Assistant_Title2> Description: </> Final reward outfit for the seven-day quest \n<Assistant_Title2> Use: </> After use, obtain the First Clear Day set; click <Assistant_System> Appearance - Change Outfit </> to view and use. \n<Assistant_Title2> Acquisition: </> Obtained via <Assistant_System> Seven-Day Quest </>	
433	<Assistant_Title1>【初誓】</>\n<Assistant_Title2>描述：</>创角发型\n<Assistant_Title2>使用：</>创角后获得初誓，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>创角时可选择获取一款发型，剩余发型后续可通过<Assistant_System>商城</>获取	<Assistant_Title1>【First Vow】</>\n<Assistant_Title2>Description: </>Character creation hairstyle.\n<Assistant_Title2>Usage: </>Obtain First Vow after character creation. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Choose one hairstyle during character creation; remaining hairstyles can be obtained later via <Assistant_System>Shop</>.	
434	<Assistant_Title1>【剧情模式】</>\n<Assistant_Title2>系统设置：</>菜单-设置-视角-剧情模式{JumpToUI:[【前往查看】]|1302534}\n<Assistant_Title2>系统介绍：</>剧情模式开启后，在剧情位面中，镜头会被拉近为剧情镜头视角，以提升剧情沉浸感。可在屏幕左侧下方拍照按钮下点击开关手动开启/关闭，也可在<Highlight>设置-视角-剧情模式-动态开启剧情模式</>中永久关闭，关闭后再次进入剧情位面将不再开启剧情模式（部分战斗场景除外）。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[剧情模式下外观隐藏]|1324}	<Assistant_Title1>【Story Mode】</>\n<Assistant_Title2> System Settings: </>Menu-Settings-Camera-Story Mode{JumpToUI:[【Go to View】]|1302534}\n<Assistant_Title2> System Introduction: </>After Story Mode is enabled, the camera will zoom in to a cinematic perspective within story instances to enhance immersion. You can manually toggle it on/off by clicking the switch under the camera button on the bottom left of the screen, or permanently disable it in <Highlight>Settings-Camera-Story Mode-Enable Story Mode Dynamically</>. Once disabled, Story Mode will not activate when entering story instances again (except for some combat scenes).\n<Assistant_Title3> Recommended Searches: </>{SendAnswer:[Hiding Appearance in Story Mode]|1324}	
435	<Assistant_Title1>【剧情模式下外观隐藏】</>\n<Assistant_Title2>系统设置：</>菜单-设置-视角-剧情模式{JumpToUI:[【前往查看】]|1302534}\n<Assistant_Title2>系统介绍：</>剧情模式下可以隐藏部分大型外观：翅膀、环身、肩饰。可在<Highlight>设置-视角-剧情模式-剧情模式下大型外观显示</>中设置开启和关闭\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[剧情模式]|1323}	<Assistant_Title1>【Hide Appearance in Story Mode】</>\n<Assistant_Title2>System Settings: </>Menu - Settings - View - Story Mode{JumpToUI:[【Go to View】]|1302534}\n<Assistant_Title2>System Introduction: </>In Story Mode, you can hide certain large-scale appearances: wings, body rings, and shoulder ornaments. You can set this to enable or disable in <Highlight>Settings - View - Story Mode - Display Large Appearances in Story Mode</>.\n<Assistant_Title3>Recommended Searches: </>{SendAnswer:[Story Mode]|1323}	
436	<Assistant_Title1>【午后咖啡】</>\n<Assistant_Title2>描述：</>玩法奖励时装\n<Assistant_Title2>使用：</>使用后获得午后咖啡套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>玩法-誓约</>获取	<Assistant_Title1>【Afternoon Coffee】</>\n<Assistant_Title2>Description:</>Gameplay Reward Outfit\n<Assistant_Title2>Use:</>After use, obtain the Afternoon Coffee set; you can click <Assistant_System>Appearance-Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition:</>Obtained via <Assistant_System>Gameplay-Covenant</>	
437	<Assistant_Title1>【午夜焦点】</>\n<Assistant_Title2>描述：</>神眷池饰品\n<Assistant_Title2>使用：</>使用后获得午夜焦点，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：在<Assistant_System>美神馈赠商店</>中使用<Assistant_Red>1</>张神眷牌兑换	<Assistant_Title1> [Midnight Focus] </>\n<Assistant_Title2> Description: </> God's Favor Pool accessory \n<Assistant_Title2> Use: </> After use, obtain Midnight Focus; click <Assistant_System> Appearance - Change Outfit </> to view and use. \n<Assistant_Title2> Acquisition: Exchange using <Assistant_Red> 1 </> God's Favor Card in the <Assistant_System> Goddess's Gift Shop </>	
438	<Assistant_Title1>【单色邮票】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台贴纸\n<Assistant_Title2>使用：</>使用后获得单色邮票，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Monochrome Stamp】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward display sticker.\n<Assistant_Title2>Usage: </>Use to obtain the Monochrome Stamp. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
439	<Assistant_Title1>【博物浪漫】</>\n<Assistant_Title2>描述：</>商城直售时装\n<Assistant_Title2>使用：</>商城购买后获得博物浪漫套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Museum Romance】</>\n<Assistant_Title2>Description: </>Store Direct-Purchase Fashion\n<Assistant_Title2>Usage: </>After purchasing in the store, you will obtain the Museum Romance set. You can click <Assistant_System>Appearance - Dress Up</> to view and use it. \n<Assistant_Title2>Obtain: </>Obtained via <Assistant_System>Store</>	
440	<Assistant_Title1>【印象湖畔】</>\n<Assistant_Title2>描述：</>神眷展台\n<Assistant_Title2>使用：</>使用后获得印象湖畔，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>召唤-灵界焕容-灵幻祭坛商店</>中使用灵幻牌兑换	<Assistant_Title1>【Impression Lakeside】</>\n<Assistant_Title2>Description: </>God-favored Showcase\n<Assistant_Title2>Usage: </>After use, you will obtain the Impression Lakeside. You can click <Assistant_System>Appearance - Showcase</> to view and use it. \n<Assistant_Title2>Acquisition: </>Exchange using Spirit Illusion Cards in the <Assistant_System>Summon - Spirit World Transformation - Spirit Illusion Altar Shop</>	
441	<Assistant_Title1>【历战之荣】</>\n<Assistant_Title2>描述：</>竞技玩法饰品\n<Assistant_Title2>使用：</>使用后获得历战之荣，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过终末猎杀拍卖获取	<Assistant_Title1> [Glory of Battle-Hardened] </>\n<Assistant_Title2> Description: </> Competition gameplay accessory \n<Assistant_Title2> Use: </> After use, obtain Glory of Battle-Hardened; click <Assistant_System> Appearance - Change Outfit </> to view and use. \n<Assistant_Title2> Acquisition: </> Obtained via Final Hunt auction	
442	<Assistant_Title1>【原著瞬间】</>\n<Assistant_Title2>介绍</>\n伟大的”愚者“先生也曾在这里生活，往日记忆和足迹凝结成值得铭记的瞬间。欢迎来到老地方，见见老朋友，探寻原著中的那场旧梦。\n<Assistant_Title2>玩法指引</>\n<Assistant_Title3>1.进入玩法</>\n可通过以下方式前往【原著旧梦】：\n<Assistant_Property2>跑团入口：</>打开菜单进入【跑团】，加入任一教团后，在【秩序世界】中选择玩法【原著瞬间】，选中点击【前往】即可自动寻路。\n<Assistant_Property1>地图入口：打开地图，切换至【探秘】页签，在【世界详情】中查看【原著瞬间】玩法图标，并根据图标指引，在地图中找到对应标识，点击【前往】即可自动寻路。\n<Assistant_Title3>2.完成交互</>\n到达目标地点后，交互点击【触摸】，重温过往的记忆。\n<Assistant_Title3>3.获得奖励</>\n【触摸】后即可获得奖励，并增加对应地图秩序世界完成度。	<Assistant_Title1>【Moments from the Original Work】</>\n<Assistant_Title2>Introduction</>\nThe great Mr. Fool also lived here once; past memories and footprints have condensed into moments worth remembering. Welcome back to the old place, meet old friends, and explore that old dream from the original work. \n<Assistant_Title2>Gameplay Guide</>\n<Assistant_Title3>1. Enter Gameplay</>\nYou can head to 【Original Work's Old Dream】 via the following methods:\n<Assistant_Property2>TRPG Entry:</>Open the menu to enter 【TRPG】, join any organization, select the 【Moments from the Original Work】 gameplay in the 【Order World】, and click 【Go】 to automatically pathfind.\n<Assistant_Property1>Map Entry: Open the map, switch to the 【Exploration】 tab, view the 【Moments from the Original Work】 gameplay icon in 【World Details】, follow the icon's guidance to find the corresponding marker on the map, and click 【Go】 to automatically pathfind.\n<Assistant_Title3>2. Complete Interaction</>\nAfter reaching the target location, interact by clicking 【Touch】 to relive past memories.\n<Assistant_Title3>3. Obtain Rewards</>\nAfter 【Touching】, you will receive rewards and increase the completion progress of the corresponding Order World map.	
443	<Assistant_Title1>【古典竖琴】</>\n<Assistant_Title2>描述：</>七日任务奖励展台组件\n<Assistant_Title2>使用：</>使用后获得古典竖琴，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>七日任务解锁	<Assistant_Title1>【Classical Harp】</>\n<Assistant_Title2>Description: </>Display stand component rewarded for 7-Day Quest\n<Assistant_Title2>Usage: </>After use, you will obtain the Classical Harp. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlock via 7-Day Quest.	
444	<Assistant_Title1>【吟游诗人】</>\n<Assistant_Title2>介绍:</>在各处探索时，偶尔会听到带有明确方向感的低语声在耳边回荡，循着声音逐步接近其来源，便可找到吟游诗人。\n<Assistant_Title2>玩法指引：</>\n<Assistant_Title3>1.寻找吟游诗人</>\n可通过以下任一方式前往吟游诗人：\n<Assistant_Property2>跑团入口：</>打开菜单进入【跑团】，加入任意教团后，在【秩序世界】中选择【吟游诗人】，点击【前往】即可自动寻路。\n<Assistant_Property1>地图入口：</>打开地图，切换至【探秘】页签，在地图中点击吟游诗人图标，即可追踪并自动寻路。\n<Assistant_Title3>2.聆听旋律</>\n到达目标地点后，跟随脚下的音波寻找声音来源，与吟游诗人对话，并选择对应的互动方式。\n<Assistant_Title3>3.完成挑战</>\n寻找旋律：开启<Assistant_System>灵视</>，寻找附近散落的三个音符，收集完成后即可开启奖励宝箱。\n哼唱旋律或解析旋律：根据提示完成投掷检定，检定成功即可完成挑战并获得奖励。	<Assistant_Title1>【Bard】</>\n<Assistant_Title2>Introduction:</>When exploring various places, you will occasionally hear whispers with a clear sense of direction echoing in your ears. Follow the sound to gradually approach its source, and you will find the Bard.\n<Assistant_Title2>Gameplay Guide:</>\n<Assistant_Title3>1. Find the Bard</>\nYou can go to the Bard in any of the following ways:\n<Assistant_Property2>TRPG Entrance:</>Open the menu to enter 【TRPG】, join any sect, select 【Bard】 in the 【Order World】, and click 【Go】 to automatically pathfind.\n<Assistant_Property1>Map Entrance:</>Open the map, switch to the 【Exploration】 tab, click the Bard icon on the map to track and automatically pathfind.\n<Assistant_Title3>2. Listen to the Melody</>\nAfter arriving at the target location, follow the sound waves at your feet to find the source of the sound, talk to the Bard, and choose the corresponding interaction method.\n<Assistant_Title3>3. Complete the Challenge</>\nFind the melody: Turn on <Assistant_System>spirit vision</>, find the three musical notes scattered nearby, and after collecting them, you can open the reward chest.\nHum the melody or analyze the melody: Complete the throwing check according to the prompts; if the check is successful, you can complete the challenge and receive rewards.	
